N_PROF,PRES,TEMP,PSAL,LATITUDE,LONGITUDE,JULD,float_id,file
0,1599.4,3.527,34.741,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1699.2,3.163,34.742,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1799.2,2.857,34.735,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,1898.8,2.687,34.733,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,7.8,27.652,34.559,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,9.4,27.643,34.574,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,14.4,27.626,34.591,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,19.2,27.763,34.764,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,24.8,27.52,34.874,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,29.3,26.581,34.893,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,34.0,25.787,34.916,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,39.6,25.026,34.843,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,44.6,24.907,34.844,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,49.4,24.61,34.824,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,59.6,24.097,35.139,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,69.4,23.66,35.189,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,79.6,22.955,35.205,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,89.5,20.089,35.104,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,99.6,18.645,35.138,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,109.3,17.686,35.048,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,119.5,17.153,35.088,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,128.9,16.909,35.062,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,139.1,16.325,35.086,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,149.6,15.535,35.155,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,169.4,14.325,35.087,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,189.3,13.938,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,209.3,12.98,35.082,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,229.0,12.654,35.053,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,249.5,12.48,35.054,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,299.4,11.527,34.991,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,299.4,11.527,34.991,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,299.4,11.527,34.991,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
0,299.4,11.527,34.991,-9.986,55.492,2002-12-11 09:46:23.999986944,1900121,D1900121_004.nc
